category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	padj
GO:2000367	1.0000000000212343	0.8064128667712159	0	3	regulation of acrosomal vesicle exocytosis	BP	1
GO:0015606	1.0000000000212412	0.8789282309784241	0	2	spermidine transmembrane transporter activity	MF	1
GO:0015848	1.0000000000212412	0.8789282309784241	0	2	spermidine transport	BP	1
GO:1903711	1.0000000000212412	0.8789282309784241	0	2	spermidine transmembrane transport	BP	1
GO:0014834	1.0000000000212572	0.8630746397666875	0	3	skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration	BP	1
GO:0032116	1.0000000000212592	0.9528370657049424	0	1	SMC loading complex	CC	1
GO:0035261	1.0000000000212592	0.9528370657049424	0	1	external genitalia morphogenesis	BP	1
GO:0061775	1.0000000000212592	0.9528370657049424	0	1	cohesin loader activity	MF	1
GO:0090694	1.0000000000212592	0.9528370657049424	0	1	Scc2-Scc4 cohesin loading complex	CC	1
GO:0009330	1.0000000000212717	0.9527467413153126	0	1	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex	CC	1
GO:0051684	1.0000000000212736	0.8527460769837192	0	3	maintenance of Golgi location	BP	1
GO:0017101	1.0000000000212745	0.7802876563861398	0	3	aminoacyl-tRNA synthetase multienzyme complex	CC	1
GO:0003127	1.0000000000212939	0.8426265889000771	0	3	detection of nodal flow	BP	1
GO:0050733	1.0000000000212985	0.8477920267169913	0	3	RS domain binding	MF	1
GO:0031548	1.0000000000213234	0.8629341424236538	0	3	regulation of brain-derived neurotrophic factor receptor signaling pathway	BP	1
GO:2000729	1.0000000000213267	0.949277705978556	0	1	positive regulation of mesenchymal cell proliferation involved in ureter development	BP	1
GO:0008752	1.0000000000213303	0.9103763699963888	0	1	FMN reductase [NAD(P)H] activity	MF	1
GO:0042602	1.0000000000213303	0.9103763699963888	0	1	riboflavin reductase (NADPH) activity	MF	1
GO:0052873	1.0000000000213303	0.9103763699963888	0	1	FMN reductase (NADPH) activity	MF	1
GO:0052874	1.0000000000213303	0.9103763699963888	0	1	FMN reductase (NADH) activity	MF	1
GO:0052875	1.0000000000213303	0.9103763699963888	0	1	riboflavin reductase [NAD(P)H] activity	MF	1
GO:0048682	1.0000000000213318	0.8248972095129148	0	4	sprouting of injured axon	BP	1
GO:0030842	1.0000000000213327	0.9527467387642223	0	1	regulation of intermediate filament depolymerization	BP	1
GO:0030844	1.0000000000213327	0.9527467387642223	0	1	positive regulation of intermediate filament depolymerization	BP	1
GO:0045106	1.0000000000213327	0.9527467387642223	0	1	intermediate filament depolymerization	BP	1
GO:0045108	1.0000000000213327	0.9527467387642223	0	1	regulation of intermediate filament polymerization or depolymerization	BP	1
GO:0003923	1.0000000000213465	0.8164229515591133	0	3	GPI-anchor transamidase activity	MF	1
GO:0034211	1.0000000000213523	0.9527903100380033	0	1	GTP-dependent protein kinase activity	MF	1
GO:0099400	1.0000000000213523	0.9527903100380033	0	1	caveola neck	CC	1
GO:1904644	1.0000000000213523	0.9527903100380033	0	1	cellular response to curcumin	BP	1
GO:1904713	1.0000000000213523	0.9527903100380033	0	1	beta-catenin destruction complex binding	MF	1
GO:1904887	1.0000000000213523	0.9527903100380033	0	1	Wnt signalosome assembly	BP	1
GO:2000543	1.0000000000213587	0.8970539995548272	0	2	positive regulation of gastrulation	BP	1
GO:1903465	1.0000000000213602	0.9527470057072676	0	1	positive regulation of mitotic cell cycle DNA replication	BP	1
GO:2000828	1.0000000000213602	0.9527470057072676	0	1	regulation of parathyroid hormone secretion	BP	1
GO:2000830	1.0000000000213602	0.9527470057072676	0	1	positive regulation of parathyroid hormone secretion	BP	1
GO:0070330	1.0000000000213705	0.9513213911664797	0	1	aromatase activity	MF	1
GO:0045503	1.0000000000213842	0.8599409351425082	0	3	dynein light chain binding	MF	1
GO:0005477	1.0000000000214073	0.9529217527167093	0	1	pyruvate secondary active transmembrane transporter activity	MF	1
GO:0097500	1.0000000000214229	0.861229618168455	0	3	receptor localization to non-motile cilium	BP	1
GO:0008392	1.0000000000214253	0.8278578921983326	0	3	arachidonate epoxygenase activity	MF	1
GO:0043578	1.000000000021442	0.8672408937261293	0	3	nuclear matrix organization	BP	1
GO:0090292	1.000000000021442	0.8672408937261293	0	3	nuclear matrix anchoring at nuclear membrane	BP	1
GO:0014843	1.0000000000214588	0.9527485252626946	0	1	growth factor dependent regulation of skeletal muscle satellite cell proliferation	BP	1
GO:0042660	1.0000000000214588	0.9527485252626946	0	1	positive regulation of cell fate specification	BP	1
GO:0045609	1.0000000000214588	0.9527485252626946	0	1	positive regulation of inner ear auditory receptor cell differentiation	BP	1
GO:0045633	1.0000000000214588	0.9527485252626946	0	1	positive regulation of mechanoreceptor differentiation	BP	1
GO:2000982	1.0000000000214588	0.9527485252626946	0	1	positive regulation of inner ear receptor cell differentiation	BP	1
GO:0009184	1.0000000000214635	0.9367451930887869	0	1	purine deoxyribonucleoside diphosphate catabolic process	BP	1
GO:0009192	1.0000000000214635	0.9367451930887869	0	1	deoxyribonucleoside diphosphate catabolic process	BP	1
GO:0044716	1.0000000000214635	0.9367451930887869	0	1	8-oxo-GDP phosphatase activity	MF	1
GO:0044717	1.0000000000214635	0.9367451930887869	0	1	8-hydroxy-dADP phosphatase activity	MF	1
GO:0046057	1.0000000000214635	0.9367451930887869	0	1	dADP catabolic process	BP	1
GO:0046067	1.0000000000214635	0.9367451930887869	0	1	dGDP catabolic process	BP	1
GO:2000654	1.0000000000214788	0.905922363429741	0	2	regulation of cellular response to testosterone stimulus	BP	1
GO:0002190	1.0000000000215277	0.7871026223041855	0	4	cap-independent translational initiation	BP	1
GO:0050353	1.000000000021529	0.9515326385211356	0	1	trimethyllysine dioxygenase activity	MF	1
GO:0036046	1.0000000000215294	0.9527475897129191	0	1	protein demalonylation	BP	1
GO:0036047	1.0000000000215294	0.9527475897129191	0	1	peptidyl-lysine demalonylation	BP	1
GO:0036048	1.0000000000215294	0.9527475897129191	0	1	protein desuccinylation	BP	1
GO:0036049	1.0000000000215294	0.9527475897129191	0	1	peptidyl-lysine desuccinylation	BP	1
GO:0036054	1.0000000000215294	0.9527475897129191	0	1	protein-malonyllysine demalonylase activity	MF	1
GO:0008158	1.0000000000215432	0.8586594016507251	0	3	hedgehog receptor activity	MF	1
GO:0033693	1.0000000000215818	0.8444206323260777	0	3	neurofilament bundle assembly	BP	1
GO:1905164	1.000000000021656	0.9525543511856019	0	1	positive regulation of phagosome maturation	BP	1
GO:1905216	1.0000000000216893	0.9525723263257119	0	1	positive regulation of RNA binding	BP	1
GO:0005297	1.000000000021731	0.9527467883563898	0	1	proline:proton symporter activity	MF	1
GO:0015411	1.000000000021731	0.9527467883563898	0	1	ABC-type taurine transporter transporter activity	MF	1
GO:0042959	1.000000000021731	0.9527467883563898	0	1	ABC-type alkanesulfonate transporter transporter activity	MF	1
GO:0040010	1.0000000000217484	0.8202170404360443	0	3	positive regulation of growth rate	BP	1
GO:0044299	1.0000000000217513	0.952751519238369	0	1	C-fiber	CC	1
GO:0090238	1.000000000021761	0.8161145647184604	0	3	positive regulation of arachidonate secretion	BP	1
GO:0003199	1.0000000000217675	0.779699841838054	0	3	endocardial cushion to mesenchymal transition involved in heart valve formation	BP	1
GO:0004748	1.0000000000217684	0.8480167336857868	0	3	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	MF	1
GO:0005971	1.0000000000217684	0.8480167336857868	0	3	ribonucleoside-diphosphate reductase complex	CC	1
GO:0061731	1.0000000000217684	0.8480167336857868	0	3	ribonucleoside-diphosphate reductase activity	MF	1
GO:0160121	1.0000000000217932	0.952747998543285	0	1	bis(monoacylglycero)phosphate synthase activity	MF	1
GO:1904426	1.0000000000217932	0.952747998543285	0	1	positive regulation of GTP binding	BP	1
GO:1901588	1.0000000000218066	0.863994534291281	0	3	dendritic microtubule	CC	1
GO:0071324	1.000000000021819	0.952757493936321	0	1	cellular response to disaccharide stimulus	BP	1
GO:0071329	1.000000000021819	0.952757493936321	0	1	cellular response to sucrose stimulus	BP	1
GO:0046959	1.0000000000218408	0.8534345887156828	0	3	habituation	BP	1
GO:0070052	1.0000000000218425	0.8574274399834689	0	3	collagen V binding	MF	1
GO:0001680	1.0000000000218474	0.8433241146655804	0	3	tRNA 3'-terminal CCA addition	BP	1
GO:0008446	1.0000000000218776	0.9181328776382887	0	1	GDP-mannose 4,6-dehydratase activity	MF	1
GO:0061441	1.0000000000218876	0.9076338499719272	0	2	renal artery morphogenesis	BP	1
GO:1901187	1.000000000021891	0.9527467468742735	0	1	regulation of ephrin receptor signaling pathway	BP	1
GO:1901189	1.000000000021891	0.9527467468742735	0	1	positive regulation of ephrin receptor signaling pathway	BP	1
GO:0032849	1.0000000000219025	0.8294252426413808	0	3	positive regulation of cellular pH reduction	BP	1
GO:1990168	1.0000000000219074	0.8648356137666211	0	3	protein K33-linked deubiquitination	BP	1
GO:0071001	1.0000000000219242	0.8391652370440014	0	3	U4/U6 snRNP	CC	1
GO:0002542	1.0000000000219393	0.9071914700264109	0	2	Factor XII activation	BP	1
GO:0051919	1.0000000000219393	0.9071914700264109	0	2	positive regulation of fibrinolysis	BP	1
GO:0043519	1.0000000000219642	0.927101176106739	0	1	regulation of myosin II filament organization	BP	1
GO:0003050	1.0000000000220322	0.9076510969214597	0	2	regulation of systemic arterial blood pressure by atrial natriuretic peptide	BP	1
GO:0004239	1.0000000000220444	0.8492477537841233	0	3	initiator methionyl aminopeptidase activity	MF	1
GO:0032960	1.0000000000220628	0.8624242259118587	0	3	regulation of inositol trisphosphate biosynthetic process	BP	1
GO:0003025	1.0000000000220726	0.9528945088346333	0	1	regulation of systemic arterial blood pressure by baroreceptor feedback	BP	1
GO:0140858	1.0000000000221065	0.9527383823351251	0	1	histone H2AK15 ubiquitin ligase activity	MF	1
GO:0141204	1.000000000022115	0.928397688585175	0	1	dipeptide transmembrane transport from lysosomal lumen to cytosol	BP	1
GO:0160178	1.000000000022115	0.928397688585175	0	1	dipeptide uniporter activity	MF	1
GO:0170063	1.000000000022115	0.928397688585175	0	1	transmembrane transport from lysosomal lumen to cytosol	BP	1
GO:0050333	1.0000000000221507	0.932566705028558	0	1	thiamine triphosphate phosphatase activity	MF	1
GO:0150021	1.0000000000221696	0.9463591648583606	0	1	apical dendrite morphogenesis	BP	1
GO:0150022	1.0000000000221696	0.9463591648583606	0	1	apical dendrite development	BP	1
GO:0150023	1.0000000000221696	0.9463591648583606	0	1	apical dendrite arborization	BP	1
GO:1905381	1.0000000000221696	0.9463591648583606	0	1	negative regulation of snRNA transcription by RNA polymerase II	BP	1
GO:0070137	1.0000000000221934	0.784871098796307	0	5	ubiquitin-like protein-specific endopeptidase activity	MF	1
GO:0070139	1.0000000000221934	0.784871098796307	0	5	SUMO-specific endopeptidase activity	MF	1
GO:0030504	1.000000000022194	0.9527639094250462	0	1	inorganic diphosphate transmembrane transporter activity	MF	1
GO:0002302	1.000000000022205	0.943510184824027	0	1	CD8-positive, alpha-beta T cell differentiation involved in immune response	BP	1
GO:0048677	1.0000000000222125	0.8658161511868038	0	3	axon extension involved in regeneration	BP	1
GO:0031737	1.0000000000222324	0.8057931368506653	0	3	CX3C chemokine receptor binding	MF	1
GO:1990350	1.0000000000222684	0.943486712540159	0	1	glucose transporter complex	CC	1
GO:0071535	1.0000000000222689	0.8516656216890919	0	3	RING-like zinc finger domain binding	MF	1
GO:0014040	1.000000000022279	0.843478849381446	0	3	positive regulation of Schwann cell differentiation	BP	1
GO:0047649	1.0000000000222902	0.8643891663976808	0	3	alkylglycerol kinase activity	MF	1
GO:0106439	1.000000000022292	0.9527479815867378	0	1	L-lysine:L-arginine antiporter activity	MF	1
GO:0060971	1.0000000000223106	0.7286880737085814	0	5	embryonic heart tube left/right pattern formation	BP	1
GO:1904851	1.000000000022316	0.8221932348736044	0	3	positive regulation of establishment of protein localization to telomere	BP	1
GO:0052767	1.0000000000223253	0.9527560937941422	0	1	mannosyl-oligosaccharide 1,6-alpha-mannosidase activity	MF	1
GO:0004666	1.0000000000223765	0.8230065260621015	0	3	prostaglandin-endoperoxide synthase activity	MF	1
GO:0019371	1.0000000000223765	0.8230065260621015	0	3	cyclooxygenase pathway	BP	1
GO:0015327	1.0000000000223879	0.9528043489442269	0	1	cystine:glutamate antiporter activity	MF	1
GO:0031335	1.0000000000223879	0.9528043489442269	0	1	regulation of sulfur amino acid metabolic process	BP	1
GO:0140924	1.0000000000223879	0.9528043489442269	0	1	L-kynurenine transmembrane transport	BP	1
GO:0140926	1.0000000000223879	0.9528043489442269	0	1	L-kynurenine transmembrane transporter activity	MF	1
GO:1901494	1.0000000000223879	0.9528043489442269	0	1	regulation of cysteine metabolic process	BP	1
GO:2000211	1.0000000000223879	0.9528043489442269	0	1	regulation of glutamate metabolic process	BP	1
GO:0060542	1.0000000000223936	0.9527543480564844	0	1	regulation of strand invasion	BP	1
GO:0070336	1.0000000000223936	0.9527543480564844	0	1	flap-structured DNA binding	MF	1
GO:0070337	1.0000000000223936	0.9527543480564844	0	1	3'-flap-structured DNA binding	MF	1
GO:0098530	1.0000000000223936	0.9527543480564844	0	1	positive regulation of strand invasion	BP	1
GO:1990876	1.0000000000223936	0.9527543480564844	0	1	cytoplasmic side of nuclear pore	CC	1
GO:0071920	1.0000000000223983	0.8901470991589648	0	2	cleavage body	CC	1
GO:0016521	1.0000000000223994	0.9430354003829416	0	1	pituitary adenylate cyclase activating polypeptide activity	MF	1
GO:0031890	1.0000000000223994	0.9430354003829416	0	1	vasoactive intestinal polypeptide receptor binding	MF	1
GO:0031891	1.0000000000223994	0.9430354003829416	0	1	type 1 vasoactive intestinal polypeptide receptor binding	MF	1
GO:0031892	1.0000000000223994	0.9430354003829416	0	1	type 2 vasoactive intestinal polypeptide receptor binding	MF	1
GO:0061141	1.0000000000224307	0.853573688816091	0	3	lung ciliated cell differentiation	BP	1
GO:0021985	1.0000000000224545	0.952466374276592	0	1	neurohypophysis development	BP	1
GO:0034657	1.0000000000224651	0.7846180254743814	0	5	GID complex	CC	1
GO:0006659	1.000000000022478	0.8422956693191279	0	3	phosphatidylserine biosynthetic process	BP	1
GO:0051562	1.0000000000224918	0.8079609278957619	0	3	negative regulation of mitochondrial calcium ion concentration	BP	1
GO:0014724	1.0000000000225056	0.9004870200679344	0	2	regulation of twitch skeletal muscle contraction	BP	1
GO:0004336	1.0000000000225144	0.8977646705366209	0	2	galactosylceramidase activity	MF	1
GO:0017042	1.0000000000225144	0.8977646705366209	0	2	glycosylceramidase activity	MF	1
GO:0000304	1.0000000000225182	0.9481327976089027	0	1	response to singlet oxygen	BP	1
GO:1905430	1.0000000000225182	0.9481327976089027	0	1	cellular response to glycine	BP	1
GO:0070408	1.0000000000225364	0.9527469344852174	0	1	carbamoyl phosphate metabolic process	BP	1
GO:0070409	1.0000000000225364	0.9527469344852174	0	1	carbamoyl phosphate biosynthetic process	BP	1
GO:0140901	1.0000000000225364	0.9527469344852174	0	1	L-asparagine:sodium symporter activity	MF	1
GO:0140902	1.0000000000225364	0.9527469344852174	0	1	L-glutamine:sodium symporter activity	MF	1
GO:0062156	1.0000000000225366	0.9527472824928899	0	1	mitochondrial ATP-gated potassium channel activity	MF	1
GO:0071629	1.0000000000225682	0.8390859852631277	0	3	cytoplasm protein quality control by the ubiquitin-proteasome system	BP	1
GO:0045062	1.0000000000225833	0.9527468354109406	0	1	extrathymic T cell selection	BP	1
GO:1905857	1.0000000000225993	0.8401101533770137	0	3	positive regulation of pentose-phosphate shunt	BP	1
GO:0015362	1.0000000000226037	0.9495135074535849	0	1	high-affinity sodium:dicarboxylate symporter activity	MF	1
GO:0017153	1.0000000000226037	0.9495135074535849	0	1	sodium:dicarboxylate symporter activity	MF	1
GO:0160147	1.0000000000226037	0.9495135074535849	0	1	tRNA pseudouridine(38-40) synthase activity	MF	1
GO:0004588	1.0000000000226086	0.9527481179557631	0	1	orotate phosphoribosyltransferase activity	MF	1
GO:0004590	1.0000000000226086	0.9527481179557631	0	1	orotidine-5'-phosphate decarboxylase activity	MF	1
GO:0042498	1.0000000000226086	0.9527481179557631	0	1	diacyl lipopeptide binding	MF	1
GO:0002193	1.0000000000226659	0.8648852030393558	0	3	MAML1-RBP-Jkappa- ICN1 complex	CC	1
GO:0034436	1.0000000000227107	0.8456816349752135	0	3	glycoprotein transport	BP	1
GO:0006409	1.000000000022732	0.8439827850621615	0	3	tRNA export from nucleus	BP	1
GO:0004938	1.0000000000227427	0.8301487334135622	0	3	alpha2-adrenergic receptor activity	MF	1
GO:0006580	1.0000000000227576	0.9371444973233565	0	1	ethanolamine metabolic process	BP	1
GO:0032440	1.0000000000227576	0.9371444973233565	0	1	2-alkenal reductase [NAD(P)H] activity	MF	1
