category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	padj
GO:0033326	1.000000000000001	0.9582532306879552	0	4	cerebrospinal fluid secretion	BP	1
GO:0033592	1.000000000000001	0.9544698979753576	0	5	RNA strand annealing activity	MF	1
GO:0033857	1.000000000000001	0.9820793273453053	0	2	5-diphosphoinositol pentakisphosphate 1-kinase activity	MF	1
GO:0034237	1.000000000000001	0.8069518055365238	0	21	protein kinase A regulatory subunit binding	MF	1
GO:0034751	1.000000000000001	0.9260277898188688	0	6	aryl hydrocarbon receptor complex	CC	1
GO:0035306	1.000000000000001	0.9524604613368456	0	5	positive regulation of dephosphorylation	BP	1
GO:0035498	1.000000000000001	0.9909749933062434	0	1	carnosine metabolic process	BP	1
GO:0035499	1.000000000000001	0.9909749933062434	0	1	carnosine biosynthetic process	BP	1
GO:0035632	1.000000000000001	0.9858679545330983	0	1	mitochondrial prohibitin complex	CC	1
GO:0035804	1.000000000000001	0.9396059250431541	0	2	structural constituent of egg coat	MF	1
GO:0036285	1.000000000000001	0.9909984522428038	0	1	SAGA complex assembly	BP	1
GO:0036335	1.000000000000001	0.9276225715110312	0	6	intestinal stem cell homeostasis	BP	1
GO:0036461	1.000000000000001	0.9057406332092266	0	2	BLOC-2 complex binding	MF	1
GO:0038180	1.000000000000001	0.8435945488184016	0	13	nerve growth factor signaling pathway	BP	1
GO:0042008	1.000000000000001	0.9749451313001034	0	2	interleukin-18 receptor activity	MF	1
GO:0042278	1.000000000000001	0.6366701380159453	0	20	purine nucleoside metabolic process	BP	1
GO:0042407	1.000000000000001	0.8158117511608101	0	14	cristae formation	BP	1
GO:0042587	1.000000000000001	0.9398321613703379	0	6	glycogen granule	CC	1
GO:0042748	1.000000000000001	0.926583804729709	0	5	circadian sleep/wake cycle, non-REM sleep	BP	1
GO:0042797	1.000000000000001	0.8033469815950403	0	11	tRNA transcription by RNA polymerase III	BP	1
GO:0043120	1.000000000000001	0.9287841877644498	0	7	tumor necrosis factor binding	MF	1
GO:0043385	1.000000000000001	0.8918570345164182	0	5	mycotoxin metabolic process	BP	1
GO:0043515	1.000000000000001	0.9156556003348223	0	5	kinetochore binding	MF	1
GO:0043533	1.000000000000001	0.9413320658658769	0	5	inositol 1,3,4,5 tetrakisphosphate binding	MF	1
GO:0043555	1.000000000000001	0.762626143994812	0	22	regulation of translation in response to stress	BP	1
GO:0044070	1.000000000000001	0.849934912327761	0	11	regulation of monoatomic anion transport	BP	1
GO:0044314	1.000000000000001	0.7945725010055942	0	15	protein K27-linked ubiquitination	BP	1
GO:0044795	1.000000000000001	0.974144871328437	0	1	trans-Golgi network to recycling endosome transport	BP	1
GO:0044873	1.000000000000001	0.9909993442283737	0	1	lipoprotein localization to membrane	BP	1
GO:0045092	1.000000000000001	0.9749451313001034	0	2	interleukin-18 receptor complex	CC	1
GO:0045134	1.000000000000001	0.909083594521792	0	8	UDP phosphatase activity	MF	1
GO:0045769	1.000000000000001	0.9909993442285472	0	1	negative regulation of asymmetric cell division	BP	1
GO:0045869	1.000000000000001	0.7869806661110289	0	11	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	BP	1
GO:0046036	1.000000000000001	0.666344328234614	0	14	CTP metabolic process	BP	1
GO:0046222	1.000000000000001	0.8918570345164182	0	5	aflatoxin metabolic process	BP	1
GO:0046341	1.000000000000001	0.8522160585287821	0	12	CDP-diacylglycerol metabolic process	BP	1
GO:0046984	1.000000000000001	0.8944958798734459	0	8	regulation of hemoglobin biosynthetic process	BP	1
GO:0046997	1.000000000000001	0.9792656224559003	0	2	oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor	MF	1
GO:0047184	1.000000000000001	0.9056459436179539	0	7	1-acylglycerophosphocholine O-acyltransferase activity	MF	1
GO:0047359	1.000000000000001	0.9909959199352789	0	1	1-alkenyl-2-acylglycerol choline phosphotransferase activity	MF	1
GO:0047730	1.000000000000001	0.9909749933062434	0	1	carnosine synthase activity	MF	1
GO:0047801	1.000000000000001	0.9515068274884015	0	2	L-cysteine transaminase activity	MF	1
GO:0048104	1.000000000000001	0.9639794607562323	0	4	establishment of body hair or bristle planar orientation	BP	1
GO:0048105	1.000000000000001	0.9639794607562323	0	4	establishment of body hair planar orientation	BP	1
GO:0048673	1.000000000000001	0.9903151470915833	0	1	collateral sprouting of intact axon in response to injury	BP	1
GO:0048683	1.000000000000001	0.9903151470915833	0	1	regulation of collateral sprouting of intact axon in response to injury	BP	1
GO:0048685	1.000000000000001	0.9903151470915833	0	1	negative regulation of collateral sprouting of intact axon in response to injury	BP	1
GO:0050185	1.000000000000001	0.9909993442285472	0	1	phosphatidylinositol deacylase activity	MF	1
GO:0050337	1.000000000000001	0.9377012160998646	0	1	thiosulfate-thiol sulfurtransferase activity	MF	1
GO:0050859	1.000000000000001	0.8239903169375198	0	10	negative regulation of B cell receptor signaling pathway	BP	1
GO:0051083	1.000000000000001	0.943451270712145	0	3	'de novo' cotranslational protein folding	BP	1
GO:0051141	1.000000000000001	0.9909576773838499	0	1	negative regulation of NK T cell proliferation	BP	1
GO:0051267	1.000000000000001	0.990075116717365	0	1	CP2 mannose-ethanolamine phosphotransferase activity	MF	1
GO:0051718	1.000000000000001	0.9906536153614196	0	1	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates	MF	1
GO:0051866	1.000000000000001	0.9210843495865062	0	5	general adaptation syndrome	BP	1
GO:0051867	1.000000000000001	0.9294528449925203	0	4	general adaptation syndrome, behavioral process	BP	1
GO:0052630	1.000000000000001	0.9899070955383361	0	1	UDP-N-acetylgalactosamine diphosphorylase activity	MF	1
GO:0052723	1.000000000000001	0.9820793273453053	0	2	inositol hexakisphosphate 1-kinase activity	MF	1
GO:0060011	1.000000000000001	0.9288895021266118	0	4	Sertoli cell proliferation	BP	1
GO:0060164	1.000000000000001	0.9327449922428677	0	3	regulation of timing of neuron differentiation	BP	1
GO:0060221	1.000000000000001	0.8439890873260851	0	14	retinal rod cell differentiation	BP	1
GO:0060307	1.000000000000001	0.8148542861111477	0	19	regulation of ventricular cardiac muscle cell membrane repolarization	BP	1
GO:0060347	1.000000000000001	0.8590280498623272	0	11	heart trabecula formation	BP	1
GO:0060385	1.000000000000001	0.9001568283745747	0	10	axonogenesis involved in innervation	BP	1
GO:0060392	1.000000000000001	0.7044158692249753	0	20	negative regulation of SMAD protein signal transduction	BP	1
GO:0060400	1.000000000000001	0.8877636013555081	0	8	negative regulation of growth hormone receptor signaling pathway	BP	1
GO:0060545	1.000000000000001	0.8999434216576606	0	6	positive regulation of necroptotic process	BP	1
GO:0060580	1.000000000000001	0.974144871328437	0	1	ventral spinal cord interneuron fate determination	BP	1
GO:0060582	1.000000000000001	0.974144871328437	0	1	cell fate determination involved in pattern specification	BP	1
GO:0060800	1.000000000000001	0.9470586166628331	0	3	regulation of cell differentiation involved in embryonic placenta development	BP	1
GO:0060926	1.000000000000001	0.8891849073829307	0	8	cardiac pacemaker cell development	BP	1
GO:0060938	1.000000000000001	0.971358055394605	0	3	epicardium-derived cardiac fibroblast cell differentiation	BP	1
GO:0060939	1.000000000000001	0.971358055394605	0	3	epicardium-derived cardiac fibroblast cell development	BP	1
GO:0061179	1.000000000000001	0.8457826916916892	0	9	negative regulation of insulin secretion involved in cellular response to glucose stimulus	BP	1
GO:0061300	1.000000000000001	0.9655187840251515	0	2	cerebellum vasculature development	BP	1
GO:0061768	1.000000000000001	0.9810164108620415	0	2	magnesium:sodium antiporter activity	MF	1
GO:0062149	1.000000000000001	0.7229158202685394	0	21	detection of stimulus involved in sensory perception of pain	BP	1
GO:0070099	1.000000000000001	0.796806266422664	0	10	regulation of chemokine-mediated signaling pathway	BP	1
GO:0070601	1.000000000000001	0.8829895053274979	0	10	centromeric sister chromatid cohesion	BP	1
GO:0070761	1.000000000000001	0.8817880594340299	0	7	pre-snoRNP complex	CC	1
GO:0070898	1.000000000000001	0.9909993442285472	0	1	RNA polymerase III preinitiation complex assembly	BP	1
GO:0070947	1.000000000000001	0.9361281407134191	0	2	neutrophil-mediated killing of fungus	BP	1
GO:0071028	1.000000000000001	0.8409554763901351	0	10	nuclear mRNA surveillance	BP	1
GO:0071133	1.000000000000001	0.9793275245524262	0	2	alpha9-beta1 integrin-ADAM8 complex	CC	1
GO:0071204	1.000000000000001	0.918822641473258	0	6	histone pre-mRNA 3'end processing complex	CC	1
GO:0071287	1.000000000000001	0.9096857390171545	0	8	cellular response to manganese ion	BP	1
GO:0071483	1.000000000000001	0.9805781295510665	0	2	cellular response to blue light	BP	1
GO:0071547	1.000000000000001	0.9114073090710328	0	5	piP-body	CC	1
GO:0071550	1.000000000000001	0.9313546633380315	0	3	death-inducing signaling complex assembly	BP	1
GO:0071603	1.000000000000001	0.9717386053140071	0	3	endothelial cell-cell adhesion	BP	1
GO:0072093	1.000000000000001	0.9726015095562606	0	3	metanephric renal vesicle formation	BP	1
GO:0072545	1.000000000000001	0.9610805892001406	0	2	L-tyrosine binding	MF	1
GO:0072554	1.000000000000001	0.9799083128244043	0	2	blood vessel lumenization	BP	1
GO:0080170	1.000000000000001	0.9514844608996943	0	3	hydrogen peroxide transmembrane transport	BP	1
GO:0090030	1.000000000000001	0.8751371040849225	0	14	regulation of steroid hormone biosynthetic process	BP	1
GO:0090036	1.000000000000001	0.9407756382645233	0	5	regulation of protein kinase C signaling	BP	1
GO:0090168	1.000000000000001	0.9536552504267771	0	5	Golgi reassembly	BP	1
GO:0097094	1.000000000000001	0.8177825806599468	0	15	craniofacial suture morphogenesis	BP	1
GO:0097476	1.000000000000001	0.9799161163610893	0	2	spinal cord motor neuron migration	BP	1
GO:0097477	1.000000000000001	0.9799161163610893	0	2	lateral motor column neuron migration	BP	1
GO:0097486	1.000000000000001	0.925621136128281	0	3	multivesicular body lumen	CC	1
GO:0097682	1.000000000000001	0.9591692642831084	0	3	intracellularly phosphatidylinositol-3,5-bisphosphate-gated monatomic cation channel activity	MF	1
GO:0097700	1.000000000000001	0.9286930088402201	0	8	vascular endothelial cell response to laminar fluid shear stress	BP	1
GO:0098696	1.000000000000001	0.792648432699437	0	18	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	BP	1
GO:0098826	1.000000000000001	0.9634398299156534	0	4	endoplasmic reticulum tubular network membrane	CC	1
GO:0099039	1.000000000000001	0.964477985891845	0	4	sphingolipid translocation	BP	1
GO:0102039	1.000000000000001	0.9771480000304255	0	1	NADH-dependent peroxiredoxin activity	MF	1
GO:0102102	1.000000000000001	0.9909749933062434	0	1	homocarnosine synthase activity	MF	1
GO:0106028	1.000000000000001	0.9909993442285472	0	1	neuron projection retraction	BP	1
GO:0106130	1.000000000000001	0.9049322938473016	0	2	purine phosphoribosyltransferase activity	MF	1
GO:0106429	1.000000000000001	0.9454580096404148	0	2	11-cis-retinol dehydrogenase (NAD+) activity	MF	1
GO:0120259	1.000000000000001	0.9638711708789848	0	3	7SK snRNP	CC	1
GO:0140070	1.000000000000001	0.9514844608996943	0	3	hydrogen peroxide channel activity	MF	1
GO:0140208	1.000000000000001	0.954154883350271	0	1	apoptotic process in response to mitochondrial fragmentation	BP	1
GO:0140236	1.000000000000001	0.9792792257907412	0	1	translation at presynapse	BP	1
GO:0140331	1.000000000000001	0.9377389939011984	0	7	aminophospholipid translocation	BP	1
GO:0140537	1.000000000000001	0.8755192196413353	0	9	transcription regulator activator activity	MF	1
GO:0140776	1.000000000000001	0.8324525135157642	0	14	protein-containing complex destabilizing activity	MF	1
GO:0140893	1.000000000000001	0.9829646162787706	0	1	neutral amino acid, sodium:proton antiporter activity	MF	1
GO:0140948	1.000000000000001	0.9469182089190369	0	6	histone H3K9 monomethyltransferase activity	MF	1
GO:0141050	1.000000000000001	0.933424544900735	0	4	histone H3K deacetylase activity	MF	1
GO:0141064	1.000000000000001	0.9909576773838499	0	1	zygotic genome activation	BP	1
GO:0141090	1.000000000000001	0.9899070955383361	0	1	protein serine pyrophosphorylase activity	MF	1
GO:0141180	1.000000000000001	0.9909993442283442	0	1	dsDNA-RNA triple helix-forming chromatin adaptor activity	MF	1
GO:0150007	1.000000000000001	0.9820793273453053	0	2	clathrin-dependent synaptic vesicle endocytosis	BP	1
